GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",77,"711-712","    Performing arts, spectator sports, museums, and related activities",271809,334337,411380,439664,400882,420937,478536,549967,590112,660232,665187,556815,465621,465837,498673,512968,510574,525209,534046,638590,523384
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",78,"713","    Amusement, gambling, and recreation industries",359753,386564,419299,434062,377602,396567,388287,482206,539239,663996,718914,622163,564826,499056,544809,533515,519226,554875,521775,471707,547603
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",79,"72","   Accommodation and food services",636015,690584,776820,845615,964080,985674,1005387,1225800,1482643,1572589,1722241,1803814,1727793,1884632,1859743,1816283,1969254,2077762,2207032,2466965,2429103
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",80,"721","    Accommodation",314197,343736,395728,428185,528466,526813,580887,640335,693013,811236,981870,1094745,1053689,1001773,889760,884091,925103,920934,945689,1050361,1072337
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",81,"722","    Food services and drinking places",321818,346848,381092,417429,435614,458861,424500,585465,789631,761353,740371,709069,674105,882859,969983,932192,1044151,1156828,1261343,1416604,1356766
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",82,"81","  Other services (except government and government enterprises)",108117,110935,116562,120810,119715,118114,103203,131900,166067,133904,87689,107838,103766,112919,111632,108471,113530,114547,117243,136127,137343
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",83,"..."," Government and government enterprises",-55179,-49283,-53077,-53456,-65448,-86942,-89837,-91886,-84047,-66375,-81681,-94011,-104771,-86061,-97649,-78273,-80557,-110064,-113999,-116675,-110441
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",84,"...","  Federal civilian",-93,-52,-45,-51,-100,-793,-1164,-959,-580,-465,-412,-433,-1436,-1142,-1211,-1432,-3114,-5450,-6025,-6432,-5486
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",85,"...","  Military",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",86,"...","  State and local",-55085,-49231,-53033,-53405,-65348,-86149,-88673,-90927,-83467,-65910,-81269,-93578,-103336,-84919,-96437,-76841,-77443,-104614,-107974,-110242,-104956
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",87,"11, 21","Natural resources and mining",107610,86756,78784,71121,65729,81169,89830,112970,96077,120436,186008,222273,246717,362506,498797,498257,544190,342782,305486,331816,359511
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",88,"42, 44-45","Trade",1997780,2067796,2154954,2266210,2391165,2509272,2298347,2858496,3683083,3622478,3634878,3446209,2934368,3080251,3619953,3535140,3846915,4130474,4351639,4943122,4820274
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",89,"...","Transportation and utilities",357134,431437,487752,570647,413149,574605,572102,888597,919645,934085,955869,1032472,1062905,1056818,1019846,999558,1085833,1128067,1175196,1290047,1404561
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",90,"...","Private goods-producing industries 2/",208580,196445,196126,198794,221160,247685,271011,336789,328446,363218,455323,583485,556437,659719,758803,749563,850423,645445,635506,693428,756673
 "32000","Nevada",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",91,"...","Private services-providing industries 3/",4662800,4999116,5472882,5909672,6025457,6501279,6548273,8268834,9736741,10122385,10481994,10504345,9805642,10099266,10427450,10193678,10876397,11391285,11969188,13400293,13409433
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",2650657,2743278,2981481,3105680,3162686,3346282,3696509,3933757,4046842,4141212,4185124,4168504,4307512,4263018,4438481,4647049,4969741,5411378,5680461,5919890,6141680
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",2678203,2766590,3004633,3128151,3191458,3386410,3743204,3986031,4098500,4183495,4224410,4207216,4351648,4310672,4491158,4688844,5010839,5456394,5725206,5969017,6187925
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",6861,840,-7840,-9340,-8781,-376,-1249,3164,-5029,3031,9998,10074,9667,10162,15369,15027,16604,20812,17094,14575,17565
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",4740,-1434,-10374,-11938,-11228,-2816,-3792,301,-8056,-99,6622,6405,6392,6795,11902,11167,12750,16509,12805,10445,13168
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",2121,2275,2534,2599,2447,2440,2543,2863,3028,3130,3375,3669,3275,3367,3467,3859,3855,4303,4289,4130,4397
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",1870,1940,2302,2193,3734,4045,4122,4792,5429,6069,6837,6277,6265,6342,6633,7663,8546,10146,10936,12877,14095
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",1446,1506,1830,1769,3636,4027,3990,4648,5288,5795,5842,5310,5297,5287,5273,6606,7444,9128,9672,11300,12470
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",424,434,472,424,98,18,132,143,141,274,995,967,968,1055,1136,1057,1103,1017,1264,1577,1624
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",184190,178903,183120,181212,169535,179778,187452,213308,213297,223234,228359,245368,266976,271657,285556,286823,297431,300851,295580,285720,303905
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",20719,23471,27259,29436,26161,29948,30528,34207,33560,33083,32066,29011,29892,30484,32723,32905,34584,36637,40056,41889,45252
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",286981,291969,316943,328792,339140,332047,351361,359287,357301,383466,394268,410762,389265,380778,422025,423732,506116,545416,542100,541897,598623
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",164319,169557,192913,200565,209745,207588,216030,231831,232008,248192,257363,280636,256013,250196,283378,278889,352887,379796,370712,360492,401506
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",4184,4716,5374,6042,4133,4315,4176,4312,4506,4774,4842,4682,5027,4561,4395,4463,4885,5450,5799,6294,6630
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",5265,5557,6272,6638,6161,6516,7042,7761,8234,8548,9122,8874,9514,9428,9734,10014,9248,9654,10463,11328,12514
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",16,"331","    Primary metal manufacturing",14897,15001,16539,15214,11991,12284,13750,14106,15229,15406,17004,17976,22539,20619,20624,20966,19767,20441,22359,24285,25069
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",29828,29309,38990,36828,28342,28659,28973,33578,23934,30790,21945,49684,11277,20690,54375,44321,107547,95780,71471,68811,86737
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",18,"333","    Machinery manufacturing",16313,17735,21021,23835,22349,22409,22294,23071,24259,28846,31571,32200,36172,38092,34524,34697,37202,40394,38209,40615,44320
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",68648,71286,76902,82436,102994,99948,105455,113344,119042,122561,132231,130306,134092,126313,127924,130239,133329,154301,164593,157179,169562
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",10508,11094,11530,13195,15484,14068,13399,14008,14157,15115,17325,15061,13546,7149,5125,8700,12031,14329,16200,17440,18529
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",3604,3655,3871,3501,4071,3510,3486,2905,2449,1673,1593,1527,2228,2036,2044,2146,2152,5228,5327,5537,6009
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",2004,2055,2357,2644,2855,2878,3016,3821,4314,4578,4996,5256,5900,5376,5431,5898,6384,6071,6866,7353,8313
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",23,"337","    Furniture and related product manufacturing",936,1019,1191,1314,981,1047,1109,1173,1150,1237,1366,1266,1311,1271,1353,1454,1493,1660,1716,1760,1944
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",24,"339","    Miscellaneous manufacturing",8133,8131,8866,8918,10384,11955,13330,13753,14734,14664,15367,13805,14406,14661,17848,15990,18848,26488,27709,19890,21879
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",122662,122412,124030,128227,129395,124459,135331,127456,125292,135275,136904,130126,133252,130582,138647,144842,153229,165619,171387,181405,197117
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",71806,71633,68350,71576,74621,69426,77653,69264,67237,72331,71757,60957,65239,63223,60849,62761,60119,61828,60205,62915,62963
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",6984,6128,6100,5967,5287,5095,4647,4908,5032,5348,6064,6417,7193,7440,8004,9202,9984,10475,11181,11238,12962
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",1498,1566,1840,2007,1790,1765,1559,1535,1610,1569,1540,1399,1494,1407,1570,1635,1675,1980,2135,2179,2422
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",29,"322","    Paper manufacturing",14719,15229,16698,16171,12737,11628,12805,12433,11998,11053,10155,8307,8015,7408,6882,7744,7526,7274,7413,7528,8021
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",30,"323","    Printing and related support activities",5807,5672,6254,6146,5098,5344,5360,5707,5771,5770,6044,5742,6251,5353,5681,6052,5876,6681,6849,7275,7728
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",2989,2991,3008,2985,2991,3082,3601,3229,3691,4174,4626,4915,5741,6089,5965,6892,8570,8669,9483,9372,9384
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",32,"325","    Chemical manufacturing",7662,8168,9301,10061,15192,16785,18413,17697,17457,20686,21485,27842,23110,23780,33624,33837,41935,49109,52344,57809,68235
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",11198,11025,12479,13313,11678,11333,11292,12683,12496,14344,15233,14548,16209,15882,16072,16720,17543,19604,21777,23089,25402
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",34,"42","  Wholesale trade",350993,415010,421386,450030,436140,448270,466317,496800,488331,519588,487980,515265,531232,608224,614315,607826,626971,638079,607473,656697,679348
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",35,"44-45","  Retail trade",84152,88832,100034,105347,110782,126670,138515,150488,142258,152606,155868,146636,139248,150050,158807,170383,182467,196778,204197,226154,243389
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",36,"48-49","  Transportation and warehousing",24942,31692,42735,48808,33476,48027,46059,56856,56677,53559,55080,52758,51984,52385,57103,60758,60180,67402,81262,86837,82909
 "33000","New Hampshire",1,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",37,"481","   Air transportation",4667,9784,16541,22403,12015,27074,24461,34115,35090,31466,32201,32425,30162,27276,31161,35311,34457,38114,45776,51708,46414
